Flight_ID,Airline_Name,Origin_City,Origin_Country,Destination_City,Destination_Country,Distance_KM,Scheduled_Departure,Scheduled_Arrival,Flight_Status,Base_Fare_NGN
FL00773,Kenya Airways,Nairobi,Kenya,Douala,Cameroon,3200,2024-07-18 18:15:00,2024-07-18 22:52:00,On-Time,315929
FL00774,Ethiopian Airlines,Douala,Cameroon,Port Harcourt,Nigeria,480,2024-07-18 15:30:00,2024-07-18 16:59:00,On-Time,69314
FL00775,Arik Air,Douala,Cameroon,Accra,Ghana,1200,2024-07-19 13:30:00,2024-07-19 15:50:00,On-Time,122657
FL00776,Air Peace,Kano,Nigeria,Cairo,Egypt,2887,2024-07-20 06:30:00,2024-07-20 10:26:00,On-Time,283131
FL00777,Kenya Airways,Cairo,Egypt,Addis Ababa,Ethiopia,2185,2024-07-21 16:00:00,2024-07-21 19:20:00,Delayed,221022
FL00778,Air Peace,Enugu,Nigeria,Abuja,Nigeria,330,2024-07-21 07:45:00,2024-07-21 08:53:00,Delayed,39197
FL00779,EgyptAir,Lagos,Nigeria,Accra,Ghana,397,2024-07-22 07:15:00,2024-07-22 08:28:00,Delayed,58216
FL00780,Arik Air,Dakar,Senegal,Port Harcourt,Nigeria,3000,2024-07-23 05:15:00,2024-07-23 09:59:00,Delayed,284577
FL00781,Ethiopian Airlines,Addis Ababa,Ethiopia,Lusaka,Zambia,2520,2024-07-23 12:30:00,2024-07-23 16:26:00,On-Time,255554
FL00782,Arik Air,Accra,Ghana,Douala,Cameroon,1200,2024-07-24 12:15:00,2024-07-24 14:23:00,Delayed,130365
FL00783,Air Peace,Port Harcourt,Nigeria,Accra,Ghana,730,2024-07-25 15:15:00,2024-07-25 16:45:00,On-Time,87088
FL00784,Arik Air,Douala,Cameroon,Nairobi,Kenya,3200,2024-07-26 13:45:00,2024-07-26 18:13:00,On-Time,289263
FL00785,Dana Air,Abuja,Nigeria,Dakar,Senegal,2600,2024-07-26 09:30:00,2024-07-26 13:34:00,Cancelled,243515
FL00786,Ethiopian Airlines,Nairobi,Kenya,Lusaka,Zambia,1860,2024-07-27 18:45:00,2024-07-27 21:58:00,Delayed,186792
FL00787,Arik Air,Abuja,Nigeria,Accra,Ghana,1055,2024-07-28 07:00:00,2024-07-28 08:51:00,On-Time,106285
FL00788,Ethiopian Airlines,Douala,Cameroon,Enugu,Nigeria,600,2024-07-29 09:00:00,2024-07-29 10:25:00,On-Time,78179
FL00789,Kenya Airways,Nairobi,Kenya,Enugu,Nigeria,3800,2024-07-29 09:00:00,2024-07-29 14:16:00,Delayed,375543
FL00790,Ethiopian Airlines,Cairo,Egypt,Port Harcourt,Nigeria,3821,2024-07-30 18:30:00,2024-07-31 00:06:00,On-Time,375782
FL00791,Arik Air,Accra,Ghana,Enugu,Nigeria,700,2024-07-31 08:15:00,2024-07-31 10:07:00,On-Time,72980
FL00792,Air Peace,Kano,Nigeria,Cairo,Egypt,2887,2024-08-01 17:30:00,2024-08-01 21:33:00,On-Time,265819
FL00793,Kenya Airways,Cairo,Egypt,Port Harcourt,Nigeria,3821,2024-08-01 14:30:00,2024-08-01 20:09:00,Delayed,373514
FL00794,Air Peace,Port Harcourt,Nigeria,Dar es Salaam,Tanzania,4100,2024-08-02 22:15:00,2024-08-03 03:56:00,On-Time,381688
FL00795,Ethiopian Airlines,Dar es Salaam,Tanzania,Nairobi,Kenya,524,2024-08-03 12:45:00,2024-08-03 14:08:00,On-Time,71262
FL00796,Kenya Airways,Addis Ababa,Ethiopia,Douala,Cameroon,2800,2024-08-03 12:00:00,2024-08-03 15:55:00,On-Time,283172
FL00797,Arik Air,Douala,Cameroon,Dakar,Senegal,3100,2024-08-04 11:45:00,2024-08-04 16:34:00,On-Time,294728
FL00798,Air Peace,Enugu,Nigeria,Kano,Nigeria,650,2024-08-05 12:00:00,2024-08-05 13:15:00,Delayed,82330
FL00799,Kenya Airways,Lagos,Nigeria,Port Harcourt,Nigeria,443,2024-08-06 18:30:00,2024-08-06 19:31:00,On-Time,55404
FL00800,Ethiopian Airlines,Nairobi,Kenya,Accra,Ghana,4808,2024-08-06 10:00:00,2024-08-06 16:32:00,On-Time,465441
FL00801,Ethiopian Airlines,Dar es Salaam,Tanzania,Kano,Nigeria,3800,2024-08-07 05:30:00,2024-08-07 10:59:00,Delayed,373082
FL00802,Dana Air,Lagos,Nigeria,Cairo,Egypt,4020,2024-08-08 19:45:00,2024-08-09 01:16:00,On-Time,362484
FL00803,Kenya Airways,Addis Ababa,Ethiopia,Dar es Salaam,Tanzania,1280,2024-08-09 05:30:00,2024-08-09 07:33:00,On-Time,135372
FL00804,Arik Air,Abuja,Nigeria,Lagos,Nigeria,533,2024-08-09 21:45:00,2024-08-09 22:50:00,On-Time,70703
FL00805,Dana Air,Kano,Nigeria,Accra,Ghana,1382,2024-08-10 05:15:00,2024-08-10 07:41:00,Delayed,130572
FL00806,Arik Air,Lagos,Nigeria,Douala,Cameroon,1060,2024-08-11 19:15:00,2024-08-11 21:20:00,On-Time,106904
FL00807,Dana Air,Lagos,Nigeria,Enugu,Nigeria,478,2024-08-11 06:15:00,2024-08-11 07:30:00,On-Time,50197
FL00808,EgyptAir,Dakar,Senegal,Cairo,Egypt,4900,2024-08-12 18:30:00,2024-08-13 01:08:00,On-Time,459822
FL00809,Air Peace,Port Harcourt,Nigeria,Dakar,Senegal,3000,2024-08-13 12:15:00,2024-08-13 16:42:00,Delayed,282054
FL00810,Dana Air,Port Harcourt,Nigeria,Douala,Cameroon,480,2024-08-14 12:00:00,2024-08-14 13:10:00,Cancelled,61528
FL00811,EgyptAir,Casablanca,Morocco,Accra,Ghana,3300,2024-08-14 11:45:00,2024-08-14 16:52:00,On-Time,326318
FL00812,Kenya Airways,Lusaka,Zambia,Port Harcourt,Nigeria,3900,2024-08-15 10:45:00,2024-08-15 16:32:00,On-Time,379818
FL00813,EgyptAir,Johannesburg,South Africa,Port Harcourt,Nigeria,4257,2024-08-16 10:00:00,2024-08-16 15:39:00,Cancelled,413192
FL00814,Kenya Airways,Cairo,Egypt,Lagos,Nigeria,4020,2024-08-17 07:30:00,2024-08-17 13:09:00,Delayed,387465
FL00815,Kenya Airways,Addis Ababa,Ethiopia,Douala,Cameroon,2800,2024-08-17 11:30:00,2024-08-17 15:23:00,On-Time,280555
FL00816,Dana Air,Enugu,Nigeria,Dar es Salaam,Tanzania,4200,2024-08-18 12:45:00,2024-08-18 18:27:00,On-Time,378963
FL00817,Dana Air,Abuja,Nigeria,Kano,Nigeria,316,2024-08-19 14:15:00,2024-08-19 15:11:00,Cancelled,35997
FL00818,Air Peace,Enugu,Nigeria,Cairo,Egypt,3700,2024-08-20 19:30:00,2024-08-21 01:02:00,On-Time,339381
FL00819,Dana Air,Port Harcourt,Nigeria,Kano,Nigeria,793,2024-08-20 19:30:00,2024-08-20 21:09:00,On-Time,89669
FL00820,EgyptAir,Johannesburg,South Africa,Douala,Cameroon,3900,2024-08-21 05:00:00,2024-08-21 10:12:00,On-Time,376156
FL00821,Arik Air,Lagos,Nigeria,Douala,Cameroon,1060,2024-08-22 11:00:00,2024-08-22 12:57:00,On-Time,108666
FL00822,Ethiopian Airlines,Nairobi,Kenya,Lagos,Nigeria,4182,2024-08-22 08:15:00,2024-08-22 13:51:00,On-Time,419119
FL00823,Kenya Airways,Johannesburg,South Africa,Lagos,Nigeria,4590,2024-08-23 10:30:00,2024-08-23 17:13:00,On-Time,448515
FL00824,Air Peace,Lagos,Nigeria,Cairo,Egypt,4020,2024-08-24 05:30:00,2024-08-24 11:03:00,On-Time,370975
FL00825,EgyptAir,Dakar,Senegal,Port Harcourt,Nigeria,3000,2024-08-25 09:00:00,2024-08-25 13:22:00,On-Time,289347
FL00826,Kenya Airways,Lusaka,Zambia,Enugu,Nigeria,4000,2024-08-25 05:30:00,2024-08-25 11:12:00,On-Time,382724
FL00827,Dana Air,Lagos,Nigeria,Abuja,Nigeria,533,2024-08-26 08:45:00,2024-08-26 10:07:00,Delayed,57699
FL00828,Air Peace,Kano,Nigeria,Johannesburg,South Africa,4118,2024-08-27 06:00:00,2024-08-27 11:45:00,On-Time,390010
FL00829,Ethiopian Airlines,Johannesburg,South Africa,Dar es Salaam,Tanzania,2400,2024-08-28 14:15:00,2024-08-28 17:36:00,On-Time,246509
FL00830,Dana Air,Enugu,Nigeria,Lusaka,Zambia,4000,2024-08-28 09:00:00,2024-08-28 14:32:00,Delayed,355748
FL00831,Arik Air,Kano,Nigeria,Port Harcourt,Nigeria,793,2024-08-29 14:30:00,2024-08-29 16:16:00,On-Time,91482
FL00832,Ethiopian Airlines,Douala,Cameroon,Lagos,Nigeria,1060,2024-08-30 05:15:00,2024-08-30 06:53:00,On-Time,119030
FL00833,Air Peace,Enugu,Nigeria,Cairo,Egypt,3700,2024-08-30 10:00:00,2024-08-30 15:31:00,Cancelled,343670
FL00834,Ethiopian Airlines,Accra,Ghana,Lusaka,Zambia,4500,2024-08-31 17:45:00,2024-08-31 23:42:00,On-Time,440337
FL00835,Ethiopian Airlines,Johannesburg,South Africa,Cairo,Egypt,6261,2024-09-01 19:45:00,2024-09-02 03:55:00,On-Time,617866
FL00836,EgyptAir,Johannesburg,South Africa,Abuja,Nigeria,4243,2024-09-02 08:00:00,2024-09-02 13:40:00,Delayed,408877
FL00837,Air Peace,Accra,Ghana,Cairo,Egypt,4383,2024-09-02 17:45:00,2024-09-03 00:06:00,On-Time,419260
FL00838,Ethiopian Airlines,Douala,Cameroon,Casablanca,Morocco,3800,2024-09-03 19:45:00,2024-09-04 01:08:00,Delayed,384133
FL00839,Dana Air,Kano,Nigeria,Lusaka,Zambia,3700,2024-09-04 12:45:00,2024-09-04 18:14:00,On-Time,330172
FL00840,Kenya Airways,Nairobi,Kenya,Dakar,Senegal,5600,2024-09-05 09:15:00,2024-09-05 16:43:00,On-Time,538190
FL00841,Ethiopian Airlines,Lusaka,Zambia,Abuja,Nigeria,3980,2024-09-05 19:45:00,2024-09-06 01:36:00,On-Time,388951
FL00842,Arik Air,Kano,Nigeria,Cairo,Egypt,2887,2024-09-06 08:45:00,2024-09-06 13:16:00,On-Time,260558
FL00843,EgyptAir,Casablanca,Morocco,Addis Ababa,Ethiopia,5000,2024-09-07 16:45:00,2024-09-07 23:34:00,On-Time,479266
FL00844,Air Peace,Kano,Nigeria,Johannesburg,South Africa,4118,2024-09-08 17:15:00,2024-09-08 22:52:00,Cancelled,378214
FL00845,Arik Air,Accra,Ghana,Douala,Cameroon,1200,2024-09-08 06:00:00,2024-09-08 08:02:00,Delayed,114139
FL00846,Air Peace,Port Harcourt,Nigeria,Dar es Salaam,Tanzania,4100,2024-09-09 08:30:00,2024-09-09 14:02:00,On-Time,385422
FL00847,Ethiopian Airlines,Lusaka,Zambia,Addis Ababa,Ethiopia,2520,2024-09-10 08:45:00,2024-09-10 12:14:00,On-Time,258736
FL00848,Air Peace,Nairobi,Kenya,Dar es Salaam,Tanzania,524,2024-09-10 15:00:00,2024-09-10 16:37:00,Delayed,58683
FL00849,Ethiopian Airlines,Lagos,Nigeria,Kano,Nigeria,1054,2024-09-11 09:45:00,2024-09-11 11:54:00,On-Time,118549
FL00850,Arik Air,Lagos,Nigeria,Enugu,Nigeria,478,2024-09-12 15:15:00,2024-09-12 16:25:00,On-Time,53194
FL00851,Ethiopian Airlines,Lagos,Nigeria,Cairo,Egypt,4020,2024-09-13 14:00:00,2024-09-13 19:47:00,On-Time,406841
FL00852,Kenya Airways,Addis Ababa,Ethiopia,Kano,Nigeria,3020,2024-09-13 12:15:00,2024-09-13 16:28:00,Delayed,303345
FL00853,EgyptAir,Casablanca,Morocco,Enugu,Nigeria,3900,2024-09-14 10:45:00,2024-09-14 16:14:00,On-Time,382445
FL00854,EgyptAir,Casablanca,Morocco,Kano,Nigeria,3200,2024-09-15 10:45:00,2024-09-15 15:06:00,On-Time,313230
FL00855,Kenya Airways,Lusaka,Zambia,Abuja,Nigeria,3980,2024-09-16 12:15:00,2024-09-16 17:36:00,On-Time,380311
FL00856,EgyptAir,Addis Ababa,Ethiopia,Enugu,Nigeria,3450,2024-09-16 19:30:00,2024-09-17 00:37:00,On-Time,335404
FL00857,Dana Air,Enugu,Nigeria,Accra,Ghana,700,2024-09-17 18:15:00,2024-09-17 20:01:00,Delayed,78294
FL00858,Dana Air,Port Harcourt,Nigeria,Johannesburg,South Africa,4257,2024-09-18 15:45:00,2024-09-18 21:35:00,Delayed,381983
FL00859,Ethiopian Airlines,Douala,Cameroon,Cairo,Egypt,3600,2024-09-18 16:15:00,2024-09-18 21:06:00,Delayed,348164
FL00860,Dana Air,Lagos,Nigeria,Enugu,Nigeria,478,2024-09-19 17:30:00,2024-09-19 18:36:00,On-Time,64038
FL00861,Arik Air,Lagos,Nigeria,Lusaka,Zambia,4260,2024-09-20 12:15:00,2024-09-20 18:09:00,On-Time,392338
FL00862,Dana Air,Abuja,Nigeria,Addis Ababa,Ethiopia,3390,2024-09-21 22:30:00,2024-09-22 03:15:00,Delayed,301568
FL00863,Ethiopian Airlines,Accra,Ghana,Enugu,Nigeria,700,2024-09-21 05:30:00,2024-09-21 07:09:00,Cancelled,81524
FL00864,Air Peace,Enugu,Nigeria,Lusaka,Zambia,4000,2024-09-22 19:15:00,2024-09-23 00:58:00,Cancelled,368407
FL00865,Kenya Airways,Johannesburg,South Africa,Kano,Nigeria,4118,2024-09-23 12:15:00,2024-09-23 17:52:00,On-Time,398083
FL00866,Kenya Airways,Lusaka,Zambia,Johannesburg,South Africa,1160,2024-09-24 15:00:00,2024-09-24 17:11:00,On-Time,124855
FL00867,Dana Air,Enugu,Nigeria,Cairo,Egypt,3700,2024-09-24 16:45:00,2024-09-24 21:52:00,Cancelled,330186
FL00868,Ethiopian Airlines,Douala,Cameroon,Abuja,Nigeria,870,2024-09-25 16:30:00,2024-09-25 18:04:00,On-Time,105608
FL00869,Air Peace,Enugu,Nigeria,Casablanca,Morocco,3900,2024-09-26 08:00:00,2024-09-26 13:17:00,On-Time,373573
FL00870,Arik Air,Douala,Cameroon,Port Harcourt,Nigeria,480,2024-09-27 20:15:00,2024-09-27 21:13:00,On-Time,52648
FL00871,EgyptAir,Casablanca,Morocco,Enugu,Nigeria,3900,2024-09-27 08:45:00,2024-09-27 13:56:00,On-Time,378508
FL00872,Kenya Airways,Accra,Ghana,Kano,Nigeria,1382,2024-09-28 09:00:00,2024-09-28 11:13:00,On-Time,138303
FL00873,Dana Air,Port Harcourt,Nigeria,Abuja,Nigeria,476,2024-09-29 09:30:00,2024-09-29 10:32:00,On-Time,45622
FL00874,Arik Air,Port Harcourt,Nigeria,Abuja,Nigeria,476,2024-09-29 12:00:00,2024-09-29 13:15:00,On-Time,66718
FL00875,Ethiopian Airlines,Dar es Salaam,Tanzania,Addis Ababa,Ethiopia,1280,2024-09-30 14:30:00,2024-09-30 16:58:00,On-Time,130533
FL00876,Arik Air,Accra,Ghana,Casablanca,Morocco,3300,2024-10-01 21:15:00,2024-10-02 01:49:00,On-Time,295964
FL00877,Dana Air,Enugu,Nigeria,Cairo,Egypt,3700,2024-10-02 13:45:00,2024-10-02 19:14:00,Cancelled,319723
FL00878,Arik Air,Dakar,Senegal,Kano,Nigeria,2400,2024-10-02 18:45:00,2024-10-02 22:33:00,On-Time,220932
FL00879,Arik Air,Kano,Nigeria,Cairo,Egypt,2887,2024-10-03 12:45:00,2024-10-03 17:21:00,On-Time,265263
FL00880,Kenya Airways,Dar es Salaam,Tanzania,Dakar,Senegal,6200,2024-10-04 13:15:00,2024-10-04 21:19:00,Delayed,592832
FL00881,Kenya Airways,Cairo,Egypt,Nairobi,Kenya,3637,2024-10-05 15:30:00,2024-10-05 21:01:00,On-Time,347283
FL00882,Arik Air,Kano,Nigeria,Lagos,Nigeria,1054,2024-10-05 05:15:00,2024-10-05 07:13:00,On-Time,117619
FL00883,Air Peace,Lagos,Nigeria,Casablanca,Morocco,4010,2024-10-06 18:45:00,2024-10-07 00:22:00,On-Time,383358
FL00884,Arik Air,Abuja,Nigeria,Douala,Cameroon,870,2024-10-07 09:15:00,2024-10-07 11:07:00,On-Time,90332
FL00885,Air Peace,Abuja,Nigeria,Kano,Nigeria,316,2024-10-07 18:15:00,2024-10-07 19:16:00,Cancelled,47785
FL00886,Arik Air,Port Harcourt,Nigeria,Enugu,Nigeria,155,2024-10-08 08:15:00,2024-10-08 09:06:00,On-Time,33813
FL00887,Air Peace,Kano,Nigeria,Dakar,Senegal,2400,2024-10-09 05:30:00,2024-10-09 09:15:00,Delayed,235292
FL00888,Kenya Airways,Addis Ababa,Ethiopia,Nairobi,Kenya,1165,2024-10-10 12:00:00,2024-10-10 13:58:00,On-Time,128965
FL00889,EgyptAir,Dakar,Senegal,Casablanca,Morocco,2000,2024-10-10 19:00:00,2024-10-10 21:52:00,On-Time,193958
FL00890,Kenya Airways,Lusaka,Zambia,Addis Ababa,Ethiopia,2520,2024-10-11 19:15:00,2024-10-11 23:02:00,Delayed,249754
FL00891,EgyptAir,Casablanca,Morocco,Johannesburg,South Africa,7200,2024-10-12 13:00:00,2024-10-12 22:42:00,On-Time,672736
FL00892,Dana Air,Lagos,Nigeria,Nairobi,Kenya,4182,2024-10-13 13:00:00,2024-10-13 18:59:00,On-Time,368861
FL00893,Dana Air,Enugu,Nigeria,Accra,Ghana,700,2024-10-13 14:15:00,2024-10-13 15:27:00,Delayed,74770
FL00894,Arik Air,Lagos,Nigeria,Lusaka,Zambia,4260,2024-10-14 13:15:00,2024-10-14 19:15:00,On-Time,385665
FL00895,Arik Air,Accra,Ghana,Nairobi,Kenya,4808,2024-10-15 07:45:00,2024-10-15 14:11:00,On-Time,436844
FL00896,EgyptAir,Dakar,Senegal,Addis Ababa,Ethiopia,4800,2024-10-16 15:00:00,2024-10-16 21:34:00,On-Time,451309
FL00897,Ethiopian Airlines,Lusaka,Zambia,Douala,Cameroon,3600,2024-10-16 10:30:00,2024-10-16 15:59:00,On-Time,350320
FL00898,Dana Air,Enugu,Nigeria,Dakar,Senegal,3100,2024-10-17 06:15:00,2024-10-17 10:44:00,On-Time,269226
FL00899,Kenya Airways,Lagos,Nigeria,Dakar,Senegal,2832,2024-10-18 11:45:00,2024-10-18 15:44:00,On-Time,285042
FL00900,Arik Air,Douala,Cameroon,Abuja,Nigeria,870,2024-10-18 22:30:00,2024-10-19 00:21:00,Delayed,90904
FL00901,Arik Air,Abuja,Nigeria,Enugu,Nigeria,330,2024-10-19 06:00:00,2024-10-19 06:57:00,On-Time,34604
FL00902,Arik Air,Abuja,Nigeria,Dakar,Senegal,2600,2024-10-20 21:45:00,2024-10-21 01:45:00,Delayed,246749
FL00903,Kenya Airways,Dar es Salaam,Tanzania,Addis Ababa,Ethiopia,1280,2024-10-21 15:15:00,2024-10-21 17:48:00,On-Time,136264
FL00904,Air Peace,Kano,Nigeria,Lagos,Nigeria,1054,2024-10-21 16:30:00,2024-10-21 18:08:00,Cancelled,112252
FL00905,Dana Air,Kano,Nigeria,Accra,Ghana,1382,2024-10-22 11:15:00,2024-10-22 13:26:00,On-Time,130559
FL00906,Kenya Airways,Nairobi,Kenya,Accra,Ghana,4808,2024-10-23 10:00:00,2024-10-23 16:24:00,Delayed,458827
FL00907,Ethiopian Airlines,Accra,Ghana,Casablanca,Morocco,3300,2024-10-24 05:30:00,2024-10-24 10:22:00,On-Time,319794
FL00908,Air Peace,Abuja,Nigeria,Casablanca,Morocco,3680,2024-10-24 21:00:00,2024-10-25 02:28:00,On-Time,354187
FL00909,Dana Air,Enugu,Nigeria,Kano,Nigeria,650,2024-10-25 15:00:00,2024-10-25 16:13:00,On-Time,69568
FL00910,Air Peace,Abuja,Nigeria,Kano,Nigeria,316,2024-10-26 22:45:00,2024-10-26 23:50:00,On-Time,35536
FL00911,Arik Air,Lagos,Nigeria,Nairobi,Kenya,4182,2024-10-26 21:15:00,2024-10-27 03:26:00,On-Time,383710
FL00912,Ethiopian Airlines,Johannesburg,South Africa,Abuja,Nigeria,4243,2024-10-27 11:30:00,2024-10-27 17:34:00,On-Time,425825
FL00913,Air Peace,Port Harcourt,Nigeria,Accra,Ghana,730,2024-10-28 21:00:00,2024-10-28 22:15:00,Delayed,89167
FL00914,Air Peace,Nairobi,Kenya,Johannesburg,South Africa,2723,2024-10-29 13:00:00,2024-10-29 17:03:00,On-Time,264021
FL00915,Dana Air,Kano,Nigeria,Lusaka,Zambia,3700,2024-10-29 21:30:00,2024-10-30 02:33:00,On-Time,325295
FL00916,Ethiopian Airlines,Johannesburg,South Africa,Port Harcourt,Nigeria,4257,2024-10-30 12:00:00,2024-10-30 18:11:00,On-Time,414424
FL00917,EgyptAir,Casablanca,Morocco,Enugu,Nigeria,3900,2024-10-31 21:45:00,2024-11-01 03:04:00,On-Time,365382
FL00918,Kenya Airways,Accra,Ghana,Dakar,Senegal,2100,2024-11-01 11:45:00,2024-11-01 14:59:00,Delayed,205066
FL00919,Dana Air,Lagos,Nigeria,Douala,Cameroon,1060,2024-11-01 05:45:00,2024-11-01 07:36:00,On-Time,95337
FL00920,EgyptAir,Addis Ababa,Ethiopia,Lagos,Nigeria,3856,2024-11-02 17:45:00,2024-11-02 23:33:00,Delayed,362294
FL00921,Dana Air,Port Harcourt,Nigeria,Abuja,Nigeria,476,2024-11-03 21:00:00,2024-11-03 21:58:00,Delayed,52856
FL00922,Arik Air,Port Harcourt,Nigeria,Dar es Salaam,Tanzania,4100,2024-11-04 17:30:00,2024-11-04 23:16:00,On-Time,370931
FL00923,Dana Air,Enugu,Nigeria,Lagos,Nigeria,478,2024-11-04 20:30:00,2024-11-04 21:27:00,On-Time,58730
FL00924,Arik Air,Lagos,Nigeria,Abuja,Nigeria,533,2024-11-05 12:30:00,2024-11-05 13:38:00,On-Time,61148
FL00925,Kenya Airways,Addis Ababa,Ethiopia,Douala,Cameroon,2800,2024-11-06 22:30:00,2024-11-07 02:32:00,On-Time,282465
FL00926,Kenya Airways,Cairo,Egypt,Lusaka,Zambia,4800,2024-11-06 05:15:00,2024-11-06 11:45:00,On-Time,455416
FL00927,Ethiopian Airlines,Lagos,Nigeria,Casablanca,Morocco,4010,2024-11-07 18:30:00,2024-11-08 00:16:00,On-Time,399111
FL00928,EgyptAir,Johannesburg,South Africa,Dakar,Senegal,6500,2024-11-08 19:15:00,2024-11-09 04:18:00,On-Time,607207
FL00929,Air Peace,Lagos,Nigeria,Addis Ababa,Ethiopia,3856,2024-11-09 22:15:00,2024-11-10 03:25:00,On-Time,355976
FL00930,Ethiopian Airlines,Johannesburg,South Africa,Enugu,Nigeria,4100,2024-11-09 06:45:00,2024-11-09 12:14:00,Delayed,404616
FL00931,EgyptAir,Johannesburg,South Africa,Lusaka,Zambia,1160,2024-11-10 21:15:00,2024-11-10 23:40:00,On-Time,128645
FL00932,Arik Air,Port Harcourt,Nigeria,Lusaka,Zambia,3900,2024-11-11 22:00:00,2024-11-12 03:44:00,On-Time,360261
FL00933,Air Peace,Abuja,Nigeria,Kano,Nigeria,316,2024-11-12 10:15:00,2024-11-12 11:37:00,On-Time,35000
FL00934,Dana Air,Enugu,Nigeria,Cairo,Egypt,3700,2024-11-12 08:45:00,2024-11-12 14:21:00,Delayed,320968
FL00935,EgyptAir,Cairo,Egypt,Dar es Salaam,Tanzania,3600,2024-11-13 05:15:00,2024-11-13 10:08:00,On-Time,346791
FL00936,Arik Air,Accra,Ghana,Douala,Cameroon,1200,2024-11-14 12:00:00,2024-11-14 14:08:00,On-Time,128337
FL00937,Dana Air,Lagos,Nigeria,Kano,Nigeria,1054,2024-11-14 11:00:00,2024-11-14 13:03:00,On-Time,95475
FL00938,Dana Air,Enugu,Nigeria,Kano,Nigeria,650,2024-11-15 07:00:00,2024-11-15 08:26:00,Delayed,77444
FL00939,Ethiopian Airlines,Addis Ababa,Ethiopia,Dakar,Senegal,4800,2024-11-16 14:45:00,2024-11-16 21:37:00,Delayed,471762
FL00940,Arik Air,Abuja,Nigeria,Kano,Nigeria,316,2024-11-17 14:45:00,2024-11-17 15:32:00,On-Time,38485
FL00941,Ethiopian Airlines,Lusaka,Zambia,Enugu,Nigeria,4000,2024-11-17 18:30:00,2024-11-17 23:57:00,On-Time,403812
FL00942,Ethiopian Airlines,Accra,Ghana,Abuja,Nigeria,1055,2024-11-18 06:45:00,2024-11-18 08:28:00,Cancelled,120860
FL00943,Air Peace,Kano,Nigeria,Nairobi,Kenya,3318,2024-11-19 05:00:00,2024-11-19 09:41:00,On-Time,314070
FL00944,Dana Air,Abuja,Nigeria,Casablanca,Morocco,3680,2024-11-20 22:00:00,2024-11-21 03:13:00,On-Time,324625
FL00945,Kenya Airways,Cairo,Egypt,Dar es Salaam,Tanzania,3600,2024-11-20 11:45:00,2024-11-20 17:03:00,On-Time,354090
FL00946,Air Peace,Nairobi,Kenya,Cairo,Egypt,3637,2024-11-21 12:15:00,2024-11-21 17:21:00,On-Time,346286
FL00947,Arik Air,Port Harcourt,Nigeria,Nairobi,Kenya,3906,2024-11-22 05:45:00,2024-11-22 11:30:00,On-Time,351750
FL00948,Kenya Airways,Dar es Salaam,Tanzania,Lagos,Nigeria,4450,2024-11-23 07:45:00,2024-11-23 13:59:00,On-Time,431155
FL00949,Arik Air,Accra,Ghana,Douala,Cameroon,1200,2024-11-23 12:00:00,2024-11-23 14:26:00,Delayed,129960
FL00950,Arik Air,Lagos,Nigeria,Abuja,Nigeria,533,2024-11-24 19:30:00,2024-11-24 20:51:00,Cancelled,66289
FL00951,EgyptAir,Casablanca,Morocco,Cairo,Egypt,3200,2024-11-25 09:00:00,2024-11-25 13:42:00,Delayed,312675
FL00952,Arik Air,Lagos,Nigeria,Cairo,Egypt,4020,2024-11-25 07:30:00,2024-11-25 12:58:00,On-Time,373245
FL00953,EgyptAir,Lagos,Nigeria,Dakar,Senegal,2832,2024-11-26 05:00:00,2024-11-26 09:12:00,On-Time,275037
FL00954,Dana Air,Abuja,Nigeria,Johannesburg,South Africa,4243,2024-11-27 19:45:00,2024-11-28 01:47:00,On-Time,367179
FL00955,Dana Air,Lagos,Nigeria,Enugu,Nigeria,478,2024-11-28 12:00:00,2024-11-28 13:10:00,Cancelled,58992
FL00956,Arik Air,Abuja,Nigeria,Port Harcourt,Nigeria,476,2024-11-28 06:00:00,2024-11-28 07:15:00,On-Time,57759
FL00957,Dana Air,Lagos,Nigeria,Port Harcourt,Nigeria,443,2024-11-29 07:00:00,2024-11-29 07:55:00,Cancelled,56338
FL00958,Ethiopian Airlines,Dar es Salaam,Tanzania,Kano,Nigeria,3800,2024-11-30 18:45:00,2024-11-30 23:58:00,Delayed,383348
FL00959,Air Peace,Kano,Nigeria,Dar es Salaam,Tanzania,3800,2024-12-01 18:45:00,2024-12-02 00:13:00,Delayed,358560
FL00960,Arik Air,Accra,Ghana,Lusaka,Zambia,4500,2024-12-01 15:45:00,2024-12-01 21:57:00,On-Time,401355
FL00961,Dana Air,Abuja,Nigeria,Douala,Cameroon,870,2024-12-02 20:45:00,2024-12-02 22:43:00,On-Time,89844
FL00962,Ethiopian Airlines,Douala,Cameroon,Dakar,Senegal,3100,2024-12-03 08:30:00,2024-12-03 12:55:00,On-Time,309803
FL00963,Dana Air,Abuja,Nigeria,Accra,Ghana,1055,2024-12-03 09:30:00,2024-12-03 11:07:00,Delayed,96581
FL00964,Arik Air,Accra,Ghana,Kano,Nigeria,1382,2024-12-04 18:15:00,2024-12-04 20:43:00,Delayed,142279
FL00965,Air Peace,Enugu,Nigeria,Kano,Nigeria,650,2024-12-05 20:45:00,2024-12-05 22:18:00,Delayed,74545
FL00966,Kenya Airways,Nairobi,Kenya,Lagos,Nigeria,4182,2024-12-06 22:30:00,2024-12-07 04:18:00,Cancelled,396997
